In 219 List,Facility ID,Facility Name,Address,City/Town,State,ZIP Code,County/Parish,Telephone Number,Measure ID,Measure Name,Compared to National,Denominator,Score,Lower Estimate,Higher Estimate,Footnote,Start Date,End Date
YES,330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,(585) 343-6030,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,135,2.62,0.9,4.34,,07/01/2022,06/30/2024
YES,330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,(585) 343-6030,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,30,1.64,0,3.35,,07/01/2022,06/30/2024
YES,330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,(585) 343-6030,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,28,9.19,0,19.27,,07/01/2022,06/30/2024
YES,330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,(585) 343-6030,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,149,3.24,0.70,5.79,,07/01/2022,06/30/2024
YES,330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,(585) 343-6030,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,28,5.12,0.83,9.42,,07/01/2022,06/30/2024
YES,330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,(585) 343-6030,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,25,1.74,0.22,3.26,,07/01/2022,06/30/2024
YES,330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,(585) 343-6030,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,125,1.03,0,2.1,,07/01/2022,06/30/2024
YES,330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,(585) 343-6030,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,Not Applicable,0.90,0.45,1.36,,07/01/2022,06/30/2024
YES,330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,(585) 343-6030,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,04/01/2021,03/31/2024
YES,330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,(585) 343-6030,Hybrid_HWM,Hybrid Hospital-Wide All-Cause Risk Standardized Mortality Rate,No Different Than the National Rate,354,4.2,3.3,5.2,,07/01/2023,06/30/2024
YES,330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,(585) 343-6030,MORT_30_AMI,Death rate for heart attack patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2021,06/30/2024
YES,330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,(585) 343-6030,MORT_30_CABG,Death rate for CABG surgery patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2021,06/30/2024
YES,330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,(585) 343-6030,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,57,10.5,6.8,15.8,,07/01/2021,06/30/2024
YES,330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,(585) 343-6030,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,106,14,9.6,19.8,,07/01/2021,06/30/2024
YES,330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,(585) 343-6030,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,117,13.5,9.6,18.6,,07/01/2021,06/30/2024
YES,330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,(585) 343-6030,MORT_30_STK,Death rate for stroke patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2021,06/30/2024
YES,330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,(585) 343-6030,PSI_03,Pressure ulcer rate,No Different Than the National Rate,1275,0.39,0,1.45,,07/01/2022,06/30/2024
YES,330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,(585) 343-6030,PSI_04,Death rate among surgical inpatients with serious treatable complications,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2022,06/30/2024
YES,330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,(585) 343-6030,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,1739,0.20,0,0.43,,07/01/2022,06/30/2024
YES,330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,(585) 343-6030,PSI_08,In-hospital fall-associated fracture rate,No Different Than the National Rate,1712,0.26,0.04,0.47,,07/01/2022,06/30/2024
YES,330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,(585) 343-6030,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,135,2.62,0.9,4.34,,07/01/2022,06/30/2024
YES,330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,(585) 343-6030,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,30,1.64,0,3.35,,07/01/2022,06/30/2024
YES,330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,(585) 343-6030,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,28,9.19,0,19.27,,07/01/2022,06/30/2024
YES,330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,(585) 343-6030,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,149,3.24,0.70,5.79,,07/01/2022,06/30/2024
YES,330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,(585) 343-6030,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,28,5.12,0.83,9.42,,07/01/2022,06/30/2024
YES,330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,(585) 343-6030,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,25,1.74,0.22,3.26,,07/01/2022,06/30/2024
YES,330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,(585) 343-6030,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,125,1.03,0,2.1,,07/01/2022,06/30/2024
YES,330073,UNITED MEMORIAL MEDICAL CENTER,127 NORTH STREET,BATAVIA,NY,14020,GENESEE,(585) 343-6030,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,Not Applicable,0.90,0.45,1.36,,07/01/2022,06/30/2024
YES,330411,UNITY SPECIALTY HOSPITAL,89 GENESEE STREET,ROCHESTER,NY,14611,MONROE,(585) 723-7000,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,04/01/2021,03/31/2024
YES,330411,UNITY SPECIALTY HOSPITAL,89 GENESEE STREET,ROCHESTER,NY,14611,MONROE,(585) 723-7000,Hybrid_HWM,Hybrid Hospital-Wide All-Cause Risk Standardized Mortality Rate,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2023,06/30/2024
YES,330411,UNITY SPECIALTY HOSPITAL,89 GENESEE STREET,ROCHESTER,NY,14611,MONROE,(585) 723-7000,MORT_30_AMI,Death rate for heart attack patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2021,06/30/2024
YES,330411,UNITY SPECIALTY HOSPITAL,89 GENESEE STREET,ROCHESTER,NY,14611,MONROE,(585) 723-7000,MORT_30_CABG,Death rate for CABG surgery patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2021,06/30/2024
YES,330411,UNITY SPECIALTY HOSPITAL,89 GENESEE STREET,ROCHESTER,NY,14611,MONROE,(585) 723-7000,MORT_30_COPD,Death rate for COPD patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2021,06/30/2024
YES,330411,UNITY SPECIALTY HOSPITAL,89 GENESEE STREET,ROCHESTER,NY,14611,MONROE,(585) 723-7000,MORT_30_HF,Death rate for heart failure patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2021,06/30/2024
YES,330411,UNITY SPECIALTY HOSPITAL,89 GENESEE STREET,ROCHESTER,NY,14611,MONROE,(585) 723-7000,MORT_30_PN,Death rate for pneumonia patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2021,06/30/2024
YES,330411,UNITY SPECIALTY HOSPITAL,89 GENESEE STREET,ROCHESTER,NY,14611,MONROE,(585) 723-7000,MORT_30_STK,Death rate for stroke patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2021,06/30/2024
YES,330411,UNITY SPECIALTY HOSPITAL,89 GENESEE STREET,ROCHESTER,NY,14611,MONROE,(585) 723-7000,PSI_03,Pressure ulcer rate,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2022,06/30/2024
YES,330411,UNITY SPECIALTY HOSPITAL,89 GENESEE STREET,ROCHESTER,NY,14611,MONROE,(585) 723-7000,PSI_04,Death rate among surgical inpatients with serious treatable complications,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2022,06/30/2024
YES,330411,UNITY SPECIALTY HOSPITAL,89 GENESEE STREET,ROCHESTER,NY,14611,MONROE,(585) 723-7000,PSI_06,Iatrogenic pneumothorax rate,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2022,06/30/2024
YES,330411,UNITY SPECIALTY HOSPITAL,89 GENESEE STREET,ROCHESTER,NY,14611,MONROE,(585) 723-7000,PSI_08,In-hospital fall-associated fracture rate,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2022,06/30/2024
YES,330411,UNITY SPECIALTY HOSPITAL,89 GENESEE STREET,ROCHESTER,NY,14611,MONROE,(585) 723-7000,PSI_09,Postoperative hemorrhage or hematoma rate,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2022,06/30/2024
YES,330411,UNITY SPECIALTY HOSPITAL,89 GENESEE STREET,ROCHESTER,NY,14611,MONROE,(585) 723-7000,PSI_10,Postoperative acute kidney injury requiring dialysis rate,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2022,06/30/2024
YES,330411,UNITY SPECIALTY HOSPITAL,89 GENESEE STREET,ROCHESTER,NY,14611,MONROE,(585) 723-7000,PSI_11,Postoperative respiratory failure rate,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2022,06/30/2024
YES,330411,UNITY SPECIALTY HOSPITAL,89 GENESEE STREET,ROCHESTER,NY,14611,MONROE,(585) 723-7000,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2022,06/30/2024
YES,330411,UNITY SPECIALTY HOSPITAL,89 GENESEE STREET,ROCHESTER,NY,14611,MONROE,(585) 723-7000,PSI_13,Postoperative sepsis rate,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2022,06/30/2024
YES,330411,UNITY SPECIALTY HOSPITAL,89 GENESEE STREET,ROCHESTER,NY,14611,MONROE,(585) 723-7000,PSI_14,Postoperative wound dehiscence rate,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2022,06/30/2024
YES,330411,UNITY SPECIALTY HOSPITAL,89 GENESEE STREET,ROCHESTER,NY,14611,MONROE,(585) 723-7000,PSI_15,Abdominopelvic accidental puncture or laceration rate,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2022,06/30/2024
YES,330411,UNITY SPECIALTY HOSPITAL,89 GENESEE STREET,ROCHESTER,NY,14611,MONROE,(585) 723-7000,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,Not Available,Not Applicable,Not Available,Not Available,Not Available,5,07/01/2022,06/30/2024
YES,330350,SUNY/DOWNSTATE UNIVERSITY HOSPITAL OF BROOKLYN,445 LENOX ROAD,BROOKLYN,NY,11203,KINGS,(718) 270-1000,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,31,3.5,1.8,6.3,,04/01/2021,03/31/2024
YES,330350,SUNY/DOWNSTATE UNIVERSITY HOSPITAL OF BROOKLYN,445 LENOX ROAD,BROOKLYN,NY,11203,KINGS,(718) 270-1000,Hybrid_HWM,Hybrid Hospital-Wide All-Cause Risk Standardized Mortality Rate,No Different Than the National Rate,352,4,3.2,4.8,,07/01/2023,06/30/2024
YES,330350,SUNY/DOWNSTATE UNIVERSITY HOSPITAL OF BROOKLYN,445 LENOX ROAD,BROOKLYN,NY,11203,KINGS,(718) 270-1000,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,46,11.5,8.9,14.8,,07/01/2021,06/30/2024
YES,330350,SUNY/DOWNSTATE UNIVERSITY HOSPITAL OF BROOKLYN,445 LENOX ROAD,BROOKLYN,NY,11203,KINGS,(718) 270-1000,MORT_30_CABG,Death rate for CABG surgery patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2021,06/30/2024
YES,330350,SUNY/DOWNSTATE UNIVERSITY HOSPITAL OF BROOKLYN,445 LENOX ROAD,BROOKLYN,NY,11203,KINGS,(718) 270-1000,MORT_30_COPD,Death rate for COPD patients,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2021,06/30/2024
YES,330350,SUNY/DOWNSTATE UNIVERSITY HOSPITAL OF BROOKLYN,445 LENOX ROAD,BROOKLYN,NY,11203,KINGS,(718) 270-1000,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,99,11,7.4,15.7,,07/01/2021,06/30/2024
YES,330350,SUNY/DOWNSTATE UNIVERSITY HOSPITAL OF BROOKLYN,445 LENOX ROAD,BROOKLYN,NY,11203,KINGS,(718) 270-1000,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,63,18.3,13.8,23.8,,07/01/2021,06/30/2024
YES,330350,SUNY/DOWNSTATE UNIVERSITY HOSPITAL OF BROOKLYN,445 LENOX ROAD,BROOKLYN,NY,11203,KINGS,(718) 270-1000,MORT_30_STK,Death rate for stroke patients,No Different Than the National Rate,48,11.8,8.2,16.9,,07/01/2021,06/30/2024
YES,330350,SUNY/DOWNSTATE UNIVERSITY HOSPITAL OF BROOKLYN,445 LENOX ROAD,BROOKLYN,NY,11203,KINGS,(718) 270-1000,PSI_03,Pressure ulcer rate,No Different Than the National Rate,1679,0.92,0.04,1.81,,07/01/2022,06/30/2024
YES,330350,SUNY/DOWNSTATE UNIVERSITY HOSPITAL OF BROOKLYN,445 LENOX ROAD,BROOKLYN,NY,11203,KINGS,(718) 270-1000,PSI_04,Death rate among surgical inpatients with serious treatable complications,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2022,06/30/2024
YES,330350,SUNY/DOWNSTATE UNIVERSITY HOSPITAL OF BROOKLYN,445 LENOX ROAD,BROOKLYN,NY,11203,KINGS,(718) 270-1000,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,1985,0.24,0.02,0.46,,07/01/2022,06/30/2024
YES,330350,SUNY/DOWNSTATE UNIVERSITY HOSPITAL OF BROOKLYN,445 LENOX ROAD,BROOKLYN,NY,11203,KINGS,(718) 270-1000,PSI_08,In-hospital fall-associated fracture rate,No Different Than the National Rate,2075,0.25,0.04,0.46,,07/01/2022,06/30/2024
YES,330350,SUNY/DOWNSTATE UNIVERSITY HOSPITAL OF BROOKLYN,445 LENOX ROAD,BROOKLYN,NY,11203,KINGS,(718) 270-1000,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,347,2.38,0.74,4.02,,07/01/2022,06/30/2024
YES,330350,SUNY/DOWNSTATE UNIVERSITY HOSPITAL OF BROOKLYN,445 LENOX ROAD,BROOKLYN,NY,11203,KINGS,(718) 270-1000,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,57,1.64,0,3.36,,07/01/2022,06/30/2024
YES,330350,SUNY/DOWNSTATE UNIVERSITY HOSPITAL OF BROOKLYN,445 LENOX ROAD,BROOKLYN,NY,11203,KINGS,(718) 270-1000,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,95,7.51,0,16.62,,07/01/2022,06/30/2024
YES,330350,SUNY/DOWNSTATE UNIVERSITY HOSPITAL OF BROOKLYN,445 LENOX ROAD,BROOKLYN,NY,11203,KINGS,(718) 270-1000,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,310,3.61,1.10,6.11,,07/01/2022,06/30/2024
YES,330350,SUNY/DOWNSTATE UNIVERSITY HOSPITAL OF BROOKLYN,445 LENOX ROAD,BROOKLYN,NY,11203,KINGS,(718) 270-1000,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,87,5.77,1.57,9.96,,07/01/2022,06/30/2024
YES,330350,SUNY/DOWNSTATE UNIVERSITY HOSPITAL OF BROOKLYN,445 LENOX ROAD,BROOKLYN,NY,11203,KINGS,(718) 270-1000,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,75,1.73,0.21,3.24,,07/01/2022,06/30/2024
YES,330350,SUNY/DOWNSTATE UNIVERSITY HOSPITAL OF BROOKLYN,445 LENOX ROAD,BROOKLYN,NY,11203,KINGS,(718) 270-1000,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,315,0.99,0,2.05,,07/01/2022,06/30/2024
YES,330350,SUNY/DOWNSTATE UNIVERSITY HOSPITAL OF BROOKLYN,445 LENOX ROAD,BROOKLYN,NY,11203,KINGS,(718) 270-1000,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,No Different Than the National Value,Not Applicable,1.05,0.65,1.46,,07/01/2022,06/30/2024
YES,330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,750 EAST ADAMS STREET,SYRACUSE,NY,13210,ONONDAGA,(315) 473-4240,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,211,2.7,1.6,4.4,,04/01/2021,03/31/2024
YES,330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,750 EAST ADAMS STREET,SYRACUSE,NY,13210,ONONDAGA,(315) 473-4240,Hybrid_HWM,Hybrid Hospital-Wide All-Cause Risk Standardized Mortality Rate,No Different Than the National Rate,2136,3.7,3.2,4.3,,07/01/2023,06/30/2024
YES,330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,750 EAST ADAMS STREET,SYRACUSE,NY,13210,ONONDAGA,(315) 473-4240,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,132,12.2,9.7,15.2,,07/01/2021,06/30/2024
YES,330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,750 EAST ADAMS STREET,SYRACUSE,NY,13210,ONONDAGA,(315) 473-4240,MORT_30_CABG,Death rate for CABG surgery patients,No Different Than the National Rate,55,1.9,0.8,4.2,,07/01/2021,06/30/2024
YES,330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,750 EAST ADAMS STREET,SYRACUSE,NY,13210,ONONDAGA,(315) 473-4240,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,159,8.2,5.9,11.1,,07/01/2021,06/30/2024
YES,330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,750 EAST ADAMS STREET,SYRACUSE,NY,13210,ONONDAGA,(315) 473-4240,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,387,12.5,10.0,15.3,,07/01/2021,06/30/2024
YES,330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,750 EAST ADAMS STREET,SYRACUSE,NY,13210,ONONDAGA,(315) 473-4240,MORT_30_PN,Death rate for pneumonia patients,Better Than the National Rate,391,11.8,9.4,14.6,,07/01/2021,06/30/2024
YES,330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,750 EAST ADAMS STREET,SYRACUSE,NY,13210,ONONDAGA,(315) 473-4240,MORT_30_STK,Death rate for stroke patients,No Different Than the National Rate,349,15.8,13.2,18.6,,07/01/2021,06/30/2024
YES,330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,750 EAST ADAMS STREET,SYRACUSE,NY,13210,ONONDAGA,(315) 473-4240,PSI_03,Pressure ulcer rate,Worse Than the National Rate,9158,1.86,1.34,2.37,,07/01/2022,06/30/2024
YES,330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,750 EAST ADAMS STREET,SYRACUSE,NY,13210,ONONDAGA,(315) 473-4240,PSI_04,Death rate among surgical inpatients with serious treatable complications,No Different Than the National Rate,165,180.85,141.84,219.86,,07/01/2022,06/30/2024
YES,330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,750 EAST ADAMS STREET,SYRACUSE,NY,13210,ONONDAGA,(315) 473-4240,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,10421,0.31,0.12,0.5,,07/01/2022,06/30/2024
YES,330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,750 EAST ADAMS STREET,SYRACUSE,NY,13210,ONONDAGA,(315) 473-4240,PSI_08,In-hospital fall-associated fracture rate,No Different Than the National Rate,10375,0.35,0.17,0.53,,07/01/2022,06/30/2024
YES,330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,750 EAST ADAMS STREET,SYRACUSE,NY,13210,ONONDAGA,(315) 473-4240,PSI_09,Postoperative hemorrhage or hematoma rate,No Different Than the National Rate,2603,2.81,1.56,4.07,,07/01/2022,06/30/2024
YES,330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,750 EAST ADAMS STREET,SYRACUSE,NY,13210,ONONDAGA,(315) 473-4240,PSI_10,Postoperative acute kidney injury requiring dialysis rate,No Different Than the National Rate,1197,2.43,1,3.85,,07/01/2022,06/30/2024
YES,330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,750 EAST ADAMS STREET,SYRACUSE,NY,13210,ONONDAGA,(315) 473-4240,PSI_11,Postoperative respiratory failure rate,No Different Than the National Rate,1122,9.99,4.66,15.33,,07/01/2022,06/30/2024
YES,330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,750 EAST ADAMS STREET,SYRACUSE,NY,13210,ONONDAGA,(315) 473-4240,PSI_12,Perioperative pulmonary embolism or deep vein thrombosis rate,No Different Than the National Rate,2773,2.87,1.20,4.55,,07/01/2022,06/30/2024
YES,330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,750 EAST ADAMS STREET,SYRACUSE,NY,13210,ONONDAGA,(315) 473-4240,PSI_13,Postoperative sepsis rate,No Different Than the National Rate,1186,7.37,4.4,10.34,,07/01/2022,06/30/2024
YES,330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,750 EAST ADAMS STREET,SYRACUSE,NY,13210,ONONDAGA,(315) 473-4240,PSI_14,Postoperative wound dehiscence rate,No Different Than the National Rate,630,1.41,0.04,2.78,,07/01/2022,06/30/2024
YES,330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,750 EAST ADAMS STREET,SYRACUSE,NY,13210,ONONDAGA,(315) 473-4240,PSI_15,Abdominopelvic accidental puncture or laceration rate,No Different Than the National Rate,2107,1.18,0.33,2.03,,07/01/2022,06/30/2024
YES,330241,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,750 EAST ADAMS STREET,SYRACUSE,NY,13210,ONONDAGA,(315) 473-4240,PSI_90,CMS Medicare PSI 90: Patient safety and adverse events composite,Worse Than the National Value,Not Applicable,1.48,1.23,1.74,,07/01/2022,06/30/2024
YES,330239,UPMC CHAUTAUQUA AT WCA,207 FOOTE AVENUE,JAMESTOWN,NY,14701,CHAUTAUQUA,(716) 487-0141,COMP_HIP_KNEE,Rate of complications for hip/knee replacement patients,No Different Than the National Rate,65,3.5,1.9,6.5,,04/01/2021,03/31/2024
YES,330239,UPMC CHAUTAUQUA AT WCA,207 FOOTE AVENUE,JAMESTOWN,NY,14701,CHAUTAUQUA,(716) 487-0141,Hybrid_HWM,Hybrid Hospital-Wide All-Cause Risk Standardized Mortality Rate,No Different Than the National Rate,524,4.5,3.7,5.4,,07/01/2023,06/30/2024
YES,330239,UPMC CHAUTAUQUA AT WCA,207 FOOTE AVENUE,JAMESTOWN,NY,14701,CHAUTAUQUA,(716) 487-0141,MORT_30_AMI,Death rate for heart attack patients,No Different Than the National Rate,43,11.5,9.0,14.6,,07/01/2021,06/30/2024
YES,330239,UPMC CHAUTAUQUA AT WCA,207 FOOTE AVENUE,JAMESTOWN,NY,14701,CHAUTAUQUA,(716) 487-0141,MORT_30_CABG,Death rate for CABG surgery patients,Not Available,Not Available,Not Available,Not Available,Not Available,5,07/01/2021,06/30/2024
YES,330239,UPMC CHAUTAUQUA AT WCA,207 FOOTE AVENUE,JAMESTOWN,NY,14701,CHAUTAUQUA,(716) 487-0141,MORT_30_COPD,Death rate for COPD patients,No Different Than the National Rate,36,10.1,6.4,16.0,,07/01/2021,06/30/2024
YES,330239,UPMC CHAUTAUQUA AT WCA,207 FOOTE AVENUE,JAMESTOWN,NY,14701,CHAUTAUQUA,(716) 487-0141,MORT_30_HF,Death rate for heart failure patients,No Different Than the National Rate,199,11.6,8.7,15.3,,07/01/2021,06/30/2024
YES,330239,UPMC CHAUTAUQUA AT WCA,207 FOOTE AVENUE,JAMESTOWN,NY,14701,CHAUTAUQUA,(716) 487-0141,MORT_30_PN,Death rate for pneumonia patients,No Different Than the National Rate,228,17.5,13.7,22.2,,07/01/2021,06/30/2024
YES,330239,UPMC CHAUTAUQUA AT WCA,207 FOOTE AVENUE,JAMESTOWN,NY,14701,CHAUTAUQUA,(716) 487-0141,MORT_30_STK,Death rate for stroke patients,No Different Than the National Rate,55,15.9,11.4,22.0,,07/01/2021,06/30/2024
YES,330239,UPMC CHAUTAUQUA AT WCA,207 FOOTE AVENUE,JAMESTOWN,NY,14701,CHAUTAUQUA,(716) 487-0141,PSI_03,Pressure ulcer rate,No Different Than the National Rate,1692,0.36,0,1.38,,07/01/2022,06/30/2024
YES,330239,UPMC CHAUTAUQUA AT WCA,207 FOOTE AVENUE,JAMESTOWN,NY,14701,CHAUTAUQUA,(716) 487-0141,PSI_04,Death rate among surgical inpatients with serious treatable complications,Number of Cases Too Small,Not Available,Not Available,Not Available,Not Available,1,07/01/2022,06/30/2024
YES,330239,UPMC CHAUTAUQUA AT WCA,207 FOOTE AVENUE,JAMESTOWN,NY,14701,CHAUTAUQUA,(716) 487-0141,PSI_06,Iatrogenic pneumothorax rate,No Different Than the National Rate,2082,0.26,0.03,0.48,,07/01/2022,06/30/2024
