pfi,hospital_name,county,region,unit_name,unit_description,day_rn_count,day_rn_hours_per_pt,day_avg_patients,day_rn_pts_per_nurse,evening_rn_count,evening_rn_hours_per_pt,evening_avg_patients,evening_rn_pts_per_nurse,night_rn_count,night_rn_hours_per_pt,night_avg_patients,night_rn_pts_per_nurse
1458,New York Presbyterian Hospital New York Weill Cornell Center,New York,Metropolitan Area Regional Office,Medical/Surgical,805113 2N NEURO-SPINE,4,2,14.77,3.69,4,2,14.77,3.69,4,2,14.77,3.69
1458,New York Presbyterian Hospital New York Weill Cornell Center,New York,Metropolitan Area Regional Office,Medical/Surgical,805124 5N MED SURG,8,2,33.24,4.16,8,2,33.24,4.16,8,2,33.24,4.16
1458,New York Presbyterian Hospital New York Weill Cornell Center,New York,Metropolitan Area Regional Office,Medical/Surgical,805134 14S MEDSURG (AM),7,2,25.61,3.66,7,2,25.61,3.66,7,2,25.61,3.66
1458,New York Presbyterian Hospital New York Weill Cornell Center,New York,Metropolitan Area Regional Office,Medical/Surgical,805136 14N BARIATRIC/GI,5,2,18.69,3.74,4.5,2,18.69,4.15,4,2,18.69,4.67
1458,New York Presbyterian Hospital New York Weill Cornell Center,New York,Metropolitan Area Regional Office,Medical/Surgical,805455 7C MED-SURG,5,2,22.49,4.5,5,2,22.49,4.5,5,2,22.49,4.5
1458,New York Presbyterian Hospital New York Weill Cornell Center,New York,Metropolitan Area Regional Office,Critical Care,4S CRIT CARE (CCU),,,,,,,,,11,5,18.22,1.66
1458,New York Presbyterian Hospital New York Weill Cornell Center,New York,Metropolitan Area Regional Office,Emergency Department,805485 Emergency Department,,,,,,,,,27,2.92,69.39,6
1460,New York Eye And Ear Infirmary of Mount Sinai,New York,Metropolitan Area Regional Office,Medical/Surgical,7th floor,2,8.89,1.8,5,2,8.89,1.8,5,2,8.89,1.8,5
1463,NYU Langone Hospitals,New York,Metropolitan Area Regional Office,Emergency Department,Tisch Emergency Department,36,2.6,16.8,2.97,51,2.6,151.3,2.97,33,2.6,97.9,2.97
1463,NYU Langone Hospitals,New York,Metropolitan Area Regional Office,Intensive Care,Intensive Care & Pediatrics - KP 9 CCVCU,11.87,6.67,14.24,1.2,18.87,6.67,14.24,1.2,,,,
1463,NYU Langone Hospitals,New York,Metropolitan Area Regional Office,Intensive Care,Intensive Care & Pediatrics - KP 9 PICU,14.86,6.27,18.97,1.28,14.86,6.27,18.97,1.28,14.86,6.27,18.97,1.28
1463,NYU Langone Hospitals,New York,Metropolitan Area Regional Office,Medical/Surgical,Medical / Surgical - KP 10 SURG,10.67,2.67,32.01,3,10.67,2.67,32.01,3,10.67,2.67,32.01,3
1463,NYU Langone Hospitals,New York,Metropolitan Area Regional Office,Medical/Surgical,Medical / Surgical - KP 11 SURG,10.34,2.67,31.03,3,10.34,2.67,31.03,3,10.34,2.67,31.03,3
1463,NYU Langone Hospitals,New York,Metropolitan Area Regional Office,Medical/Surgical,Medical / Surgical - KP 17 NEURO,9.99,2.67,29.98,3,9.99,2.67,29.98,3,9.99,2.67,29.98,3
1463,NYU Langone Hospitals,New York,Metropolitan Area Regional Office,Medical/Surgical,Medical / Surgical - TH 11E,7.36,2.3,25.6,3.48,7.36,2.3,25.6,3.48,7.36,2.3,25.6,3.48
1463,NYU Langone Hospitals,New York,Metropolitan Area Regional Office,Medical/Surgical,Medical / Surgical - TH 12E,5.75,2.3,20,3.48,5.75,2.3,20,3.48,5.75,2.3,20,3.48
1463,NYU Langone Hospitals,New York,Metropolitan Area Regional Office,Medical/Surgical,Medical / Surgical - TH 14 EAST MED,8.08,2.3,28.1,3.48,8.08,2.3,28.1,3.48,8.08,2.3,28.1,3.48
1463,NYU Langone Hospitals,New York,Metropolitan Area Regional Office,Medical/Surgical,Medical / Surgical - TH 14 WEST,6.61,2.3,23,3.48,6.61,2.3,23,3.48,6.61,2.3,23,3.48
1463,NYU Langone Hospitals,New York,Metropolitan Area Regional Office,Medical/Surgical,Medical / Surgical - TH 16 WEST,8.76,2.3,30.47,3.48,8.91,2.3,31,3.48,8.91,2.3,31,3.48
1463,NYU Langone Hospitals,New York,Metropolitan Area Regional Office,Medical/Surgical,Medical / Surgical - TH 17 EAST MED,8.39,2.3,29.17,3.48,8.39,2.3,29.17,3.48,8.02,2.3,27.9,3.48
1463,NYU Langone Hospitals,New York,Metropolitan Area Regional Office,Medical/Surgical,Medical / Surgical - TH 17 WEST MED,8.76,2.3,30.47,3.48,,,,,8.76,2.3,30.5,3.47
1463,NYU Langone Hospitals,New York,Metropolitan Area Regional Office,Medical/Surgical,Medical / Surgical - TH16 EAST MED,7.33,2.3,25.5,3.48,,,,,7.33,2.3,25.5,3.48
1463,NYU Langone Hospitals,New York,Metropolitan Area Regional Office,Medical/Surgical,Medical / Surgical - TH16 EAST MED ONC,,,,,7.33,2.3,25.5,3.48,,,,
1464,New York Presbyterian Hospital Columbia Presbyterian Center,New York,Metropolitan Area Regional Office,Emergency Department,606048 MILSTEIN EMERGENCY DEPARTMENT,35.43,3.09,86.1,6,34.71,3.09,84.36,6,28.57,3.09,69.43,6
1464,New York Presbyterian Hospital Columbia Presbyterian Center,New York,Metropolitan Area Regional Office,Emergency Department,609847 CHILD EMERGENCY ROOM,15,2.34,48.09,6,17,2.34,54.5,6,13,2.34,41.68,6
1464,New York Presbyterian Hospital Columbia Presbyterian Center,New York,Metropolitan Area Regional Office,Intensive Care,605150 5MHB/HH CTICU,26,7,29.33,1.13,26,7,29.33,1.13,26,7,29.33,1.13
1464,New York Presbyterian Hospital Columbia Presbyterian Center,New York,Metropolitan Area Regional Office,Intensive Care,605152 4HS SURGICAL ICU,10,5,13.88,1.39,10,5,13.88,1.39,10,5,13.88,1.39
1464,New York Presbyterian Hospital Columbia Presbyterian Center,New York,Metropolitan Area Regional Office,Intensive Care,605420 4HN MEDICAL ICU,16,5,22.09,1.38,16,5,22.09,1.38,16,5,22.09,1.38
1464,New York Presbyterian Hospital Columbia Presbyterian Center,New York,Metropolitan Area Regional Office,Intensive Care,605476 8GS NEUROLOGICAL ICU,11,5,16.49,1.5,11,5,16.49,1.5,11,5,16.49,1.5
1464,New York Presbyterian Hospital Columbia Presbyterian Center,New York,Metropolitan Area Regional Office,Intensive Care,605495 5MHB/HH CCU,19.5,5,26.83,1.38,19.5,5,26.83,1.38,19,5,26.83,1.41
1464,New York Presbyterian Hospital Columbia Presbyterian Center,New York,Metropolitan Area Regional Office,Medical/Surgical,605110 6GS MEDICINE (INFECTIOUS DISEASE),9,2,32.31,3.59,9,2,32.31,3.59,9,2,32.31,3.59
1464,New York Presbyterian Hospital Columbia Presbyterian Center,New York,Metropolitan Area Regional Office,Medical/Surgical,605116 6GN MEDICINE,9,2,33.24,3.69,9,2,33.24,3.69,9,2,33.24,3.69
1464,New York Presbyterian Hospital Columbia Presbyterian Center,New York,Metropolitan Area Regional Office,Medical/Surgical,605161 7GS HOSPITALIST,9,2,34.49,3.83,9,2,34.49,3.83,9,2,34.49,3.83
1464,New York Presbyterian Hospital Columbia Presbyterian Center,New York,Metropolitan Area Regional Office,Medical/Surgical,605712 8MA MED ANNEX,3,2,9.22,3.07,3,2,9.22,3.07,3,2,9.22,3.07
1466,Mount Sinai West,New York,Metropolitan Area Regional Office,Critical Care,NURSING 8AS CRITICAL CARE STEPDOWN-Annex,1,2,4,4,1,2,4,4,1,2,4,4
1466,Mount Sinai West,New York,Metropolitan Area Regional Office,Emergency Department,Emergency Department,19,116,0.68,171.5,20,165.5,34.3,4.83,11,77,34.3,2.24
1466,Mount Sinai West,New York,Metropolitan Area Regional Office,Intensive Care,8AE-NURSING INTENSIVE CARE UNIT,6,4.8,10,2,6,4.8,10,2,6,4.8,10,2
1466,Mount Sinai West,New York,Metropolitan Area Regional Office,Intensive Care,NURSING 8A SOUTH NEUROSURGICAL,6,4.8,10,2,,,,,,,,
1466,Mount Sinai West,New York,Metropolitan Area Regional Office,Medical/Surgical,10A MEDICAL SURGICAL UNIT,6,1.78,27,5,6,1.78,27,5,7,1.78,27,5
1466,Mount Sinai West,New York,Metropolitan Area Regional Office,Medical/Surgical,14B MEDICAL SURGICAL UNIT,2,1.6,10,5,2,1.6,10,5,2,1.6,10,5
1466,Mount Sinai West,New York,Metropolitan Area Regional Office,Medical/Surgical,8AW-ADULT MEDICAL/SURGICAL ICU,2,4,4,2,2,4,4,2,2,4,4,2
1466,Mount Sinai West,New York,Metropolitan Area Regional Office,Medical/Surgical,9B MEDICAL UNIT,7,1.6,35,5,7,1.6,35,5,7,1.6,35,5
1466,Mount Sinai West,New York,Metropolitan Area Regional Office,Medical/Surgical,NURSING 10B MEDICAL SURGICAL UNIT,4,1.33,24,6,4,1.33,24,6,6,1.33,24,6
1466,Mount Sinai West,New York,Metropolitan Area Regional Office,Medical/Surgical,NURSING 8B MEDICAL SURGICAL UNIT,4,1.6,20,5,4,1.6,20,5,4,1.6,20,5
1466,Mount Sinai West,New York,Metropolitan Area Regional Office,Medical/Surgical,NURSING 9A MEDICAL SURGICAL UNIT,5,1.25,32,6,5,1.25,32,6,5,1.25,32,6
1466,Mount Sinai West,New York,Metropolitan Area Regional Office,Critical Care,NURSING 8A SOUTH NEUROSURGICAL,,,,,6,4.8,10,2,6,4.8,10,2
1466,Mount Sinai West,New York,Metropolitan Area Regional Office,Medical/Surgical,14A MEDICAL SURGICAL UNIT,,,,,4,1.28,25,6,,,,
1469,Mount Sinai Morningside,New York,Metropolitan Area Regional Office,Emergency Department,Emergency Department,18,1.04,138,0,15,3.24,37,0,14,12.44,9,0
1469,Mount Sinai Morningside,New York,Metropolitan Area Regional Office,Intensive Care,"6E CCU / OPEN HEART
ICU / CSICU-Nursing - Critical Care Cardiac",11,4.89,18,1.7,11,4.89,18,1.7,11,4.89,18,1.7
1469,Mount Sinai Morningside,New York,Metropolitan Area Regional Office,Intensive Care,7E ICU-Nursing - Critical Care,10,4,20,2,10,4,20,2,10,4,20,2
1469,Mount Sinai Morningside,New York,Metropolitan Area Regional Office,Medical/Surgical,6W MEDICAL UNIT -Nursing - Med Surg,6,1.71,28,5,6,1.71,28,5,6,1.71,28,5
1469,Mount Sinai Morningside,New York,Metropolitan Area Regional Office,Medical/Surgical,7W MEDICAL UNIT -Nursing - Med Surg,7,1.75,32,5,7,1.75,32,5,7,1.75,32,5
1469,Mount Sinai Morningside,New York,Metropolitan Area Regional Office,Medical/Surgical,8E SURGICAL UNIT - Nursing Surgery,8,2,32,4.65,8,2,32,4.65,8,2,32,4.65
1469,Mount Sinai Morningside,New York,Metropolitan Area Regional Office,Medical/Surgical,9W MEDICAL UNIT -Nursing - Med Surg,6,1.66,29,5,6,1.66,29,5,6,1.66,29,5
1469,Mount Sinai Morningside,New York,Metropolitan Area Regional Office,Medical/Surgical,Clark 5 - Nursing - Med Surg,5,1.82,22,5,5,1.82,22,5,5,1.82,22,5
1486,Henry J. Carter Specialty Hospital,New York,Metropolitan Area Regional Office,Medical/Surgical,3 East,3,1.84,13,5,3,1.84,13,5,2,1.23,13,7
1486,Henry J. Carter Specialty Hospital,New York,Metropolitan Area Regional Office,Medical/Surgical,3 West,4,1.68,19,6,4,1.68,19,6,2,0.84,19,11
1486,Henry J. Carter Specialty Hospital,New York,Metropolitan Area Regional Office,Medical/Surgical,4 West,3,1.33,18,6,3,1.33,18,6,2,0.88,18,10
1486,Henry J. Carter Specialty Hospital,New York,Metropolitan Area Regional Office,Medical/Surgical,5 East,2,1.33,12,7,2,1.33,12,7,2,1.33,12,7
1486,Henry J. Carter Specialty Hospital,New York,Metropolitan Area Regional Office,Medical/Surgical,5 West,4,1.6,20,6,4,1.6,20,6,2,0.8,20,11
1486,Henry J. Carter Specialty Hospital,New York,Metropolitan Area Regional Office,Medical/Surgical,6 West,5,1.37,29,6,5,1.37,29,6,3,0.82,29,10
1486,Henry J. Carter Specialty Hospital,New York,Metropolitan Area Regional Office,Medical/Surgical,7 West,5,1.37,29,6,5,1.37,29,6,3,0.82,29,10
15485,The University of Vermont Health Network -Alice Hyde Medical Center,Franklin,Capital District Regional Office,Emergency Department,Emergency Department,2.5,1.42,14,5.6,,,,,2,1.3,11,5.5
15485,The University of Vermont Health Network -Alice Hyde Medical Center,Franklin,Capital District Regional Office,Medical/Surgical,Medical Floor,4,1.6,20,5,4,1.6,20,5,4,1.6,20,6
15485,The University of Vermont Health Network -Alice Hyde Medical Center,Franklin,Capital District Regional Office,Emergency Department,Emergency Dept,,,,,3,1.71,14,4.6,,,,
15620,Wyoming County Community Hospital,Wyoming,Western Regional Office,Emergency Department,"Emergency Department, emergency and express
care, ground floor hospital",4,2.4,20,5,,,,,,,,
15620,Wyoming County Community Hospital,Wyoming,Western Regional Office,Intensive Care,"Intensive Care unit, Corrections unit, 2nd floor",2,6,4,2,,,,,,,,
15620,Wyoming County Community Hospital,Wyoming,Western Regional Office,Medical/Surgical,Medical/Surgical,4,2.6,18,4.5,4,2.6,18,4.5,,,,
15620,Wyoming County Community Hospital,Wyoming,Western Regional Office,Emergency Department,"Emergency Room 1st floor, hospital Main st. Warsaw,
NY",,,,,4,3.2,15,3.75,,,,
15620,Wyoming County Community Hospital,Wyoming,Western Regional Office,Intensive Care,"Intensive Care, Corrections unit, 2nd floor",,,,,2,6,4,2,,,,
15620,Wyoming County Community Hospital,Wyoming,Western Regional Office,Emergency Department,"Emergency Services, 1st floor hospital, Warsaw, NY",,,,,,,,,2,2,12,6
15620,Wyoming County Community Hospital,Wyoming,Western Regional Office,Intensive Care,"Intensive Care unit, Corrections unit, 2nd Floor",,,,,,,,,2,4,4,2
15620,Wyoming County Community Hospital,Wyoming,Western Regional Office,Medical/Surgical,"Medical/Surgical, 3rd floor.",,,,,,,,,4,2.6,18,4.5
1626,Elmhurst Hospital Center,Queens,Metropolitan Area Regional Office,Emergency Department,Adult Emergency Department,28,3,94,6,38,2.3,110,6,27,1.6,65,6
1626,Elmhurst Hospital Center,Queens,Metropolitan Area Regional Office,Emergency Department,"Comprehensive Psychiatric Emergency Program
(CPEP) - Adult and Pediatric (B1)",4,0.7,20,5,4,0.7,20,5,4,0.7,20,5
1626,Elmhurst Hospital Center,Queens,Metropolitan Area Regional Office,Emergency Department,Pediatric Emergency Department (B1),4,0.7,46,6,,,,,,,,
1626,Elmhurst Hospital Center,Queens,Metropolitan Area Regional Office,Intensive Care,A7 (CCU),4,4.73,7,2,4,4.73,7,2,4,4.73,7.2,2
1626,Elmhurst Hospital Center,Queens,Metropolitan Area Regional Office,Intensive Care,B2 (Surgical/Trauma ICU),6,4.5,11,2,6,4.5,11,2,6,4.5,11,2
1626,Elmhurst Hospital Center,Queens,Metropolitan Area Regional Office,Intensive Care,E7 (Medical ICU),4,4,8,2,4,4,8,2,4,4,8,2
1626,Elmhurst Hospital Center,Queens,Metropolitan Area Regional Office,Intensive Care,E8 (Neonatal ICU),6,4.1,8.4,2,,,,,6,4.1,8.4,2
1626,Elmhurst Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,A2 (Med/Surg),6,2,30,5,6,2,30,5,6,2,30,5
1626,Elmhurst Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,A3 (Med Surg),7,2,32,5,,,,,,,,
1626,Elmhurst Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,B3 (Med/Surg),5,2,22,5,5,2,22,5,5,2,22,5
1626,Elmhurst Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,B4 (Med/Surg),7,2,31,5,7,2,32,5,7,2,32,5
1626,Elmhurst Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,B5 (Med/Surg),7,2,32,5,7,2,32,5,7,2,32,5
1626,Elmhurst Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,B6 (Med/Surg),7,2,33,5,7,2,33,5,7,2,33,5
1626,Elmhurst Hospital Center,Queens,Metropolitan Area Regional Office,Emergency Department,Pediatric Emergency Department,,,,,5,0.8,48,6,4,2,15,6
1626,Elmhurst Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,A3 (Med/Surg),,,,,7,2,32,5,7,2,32,5
1628,Flushing Hospital Medical Center,Queens,Metropolitan Area Regional Office,Critical Care,Critical Care Unit - 3 East - 3rd floor 1926 Building.,8,3.75,16,2,,,,,,,,
1628,Flushing Hospital Medical Center,Queens,Metropolitan Area Regional Office,Critical Care,"Post Anesthesia Care Unit (PACU) - lower level of
1976 Building adjacent to the Operating Room",5.5,3.75,11,2,5.5,3.75,11,2,2,3.75,4,2
1628,Flushing Hospital Medical Center,Queens,Metropolitan Area Regional Office,Emergency Department,Emergency Room - 1st Floor - 1976 Building,10,2.25,33.33,3.33,,,,,,,,
1628,Flushing Hospital Medical Center,Queens,Metropolitan Area Regional Office,Intensive Care,"Neonatal Intensive Care Unit Level III Nursery - 5th
floor 1976 Building",7,3.75,14,2,7,3.75,14,2,7,3.75,14,2
1628,Flushing Hospital Medical Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,Inpatient - 4N1 - 4th floor Northeast Wing of FHMC,4.67,1.25,28,6,,,,,,,,
1628,Flushing Hospital Medical Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,Inpatient - 4N2 - 4th floor 1976 building,5.3,1.25,32,6,,,,,,,,
1628,Flushing Hospital Medical Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,Inpatient – 3W – 3rd floor 1962 building,4.4,1.5,22,5,,,,,,,,
1628,Flushing Hospital Medical Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"Primarily Elderly Care - 2 North 1 - 2nd floor 1976
Building",5,1.25,30,6,5,1.25,30,6,5,1.25,30,6
1628,Flushing Hospital Medical Center,Queens,Metropolitan Area Regional Office,Critical Care,Critical Care Unit - 3 East - 3rd floor 1926 Building,,,,,8,3.75,16,2,8,3.75,16,2
1628,Flushing Hospital Medical Center,Queens,Metropolitan Area Regional Office,Emergency Department,Emergency Department - 1st Floor - 1976 Building,,,,,10,2.25,33.33,3.33,10,2.25,33.33,3.33
1628,Flushing Hospital Medical Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,3W – 3rd floor 1962 Building,,,,,4.4,1.5,22,5,,,,
1628,Flushing Hospital Medical Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,4N1 - 4th floor 1976 Building,,,,,4.67,1.25,28,6,4.67,1.25,28,6
1628,Flushing Hospital Medical Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,Inpatient - 4N2 - 4th floor 1976 Building,,,,,5.3,1.25,32,6,,,,
1628,Flushing Hospital Medical Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,4N2 - 4th floor 1976 Building,,,,,,,,,5.3,1.25,32,6
1628,Flushing Hospital Medical Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,Inpatient – 3W – 3rd floor 1962 Building,,,,,,,,,4.4,1.5,22,5
1629,Jamaica Hospital Medical Center,Queens,Metropolitan Area Regional Office,Critical Care,Medical Telemetry - 4S - A/B Building,7.92,1.72,34.58,5,,,,,,,,
1629,Jamaica Hospital Medical Center,Queens,Metropolitan Area Regional Office,Critical Care,Surgical/Medical Stepdown - 4N - A/B Building,9.63,2.79,25.9,3,9.63,2.79,25.9,3,9.63,2.79,25.9,3
1629,Jamaica Hospital Medical Center,Queens,Metropolitan Area Regional Office,Emergency Department,Emergency Department,26,2.04,95.68,3.68,28,2.11,99.36,3.55,26,2.41,80.96,3.11
1629,Jamaica Hospital Medical Center,Queens,Metropolitan Area Regional Office,Intensive Care,Medical Intensive Care Unit - 4 Central - A/B Building,7.66,4.31,13.32,2,7.66,4.31,13.32,2,,,,
1629,Jamaica Hospital Medical Center,Queens,Metropolitan Area Regional Office,Intensive Care,Surgical Intensive Care Unit - 3 Central - A/B Building,6.81,4.4,11.62,2,6.81,4.4,11.62,2,6.81,4.4,11.62,2
1629,Jamaica Hospital Medical Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,Hospice/ Palliative Care - C Building - 4th Floor,1.63,3.26,3.75,6,1.63,3.26,3.75,6,1.63,3.26,3.75,6
1629,Jamaica Hospital Medical Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,Medical - 6S - A/B Building,6.82,1.46,34.89,6,6.82,1.46,34.89,6,6.82,1.46,34.89,6
1629,Jamaica Hospital Medical Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,Medical Oncology - 3S - A/B Building -,6.79,1.47,34.76,6,,,,,,,,
1629,Jamaica Hospital Medical Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,Ortho Surgery - 3N - A/B Building,6.71,1.47,34.25,6,6.71,1.47,34.25,6,6.71,1.47,34.25,6
1629,Jamaica Hospital Medical Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"Stroke, Telemetry, Medical Rehab. - 5N - A/B Building",5.3,1.54,25.79,6,5.3,1.54,25.79,6,5.3,1.54,25.79,6
1629,Jamaica Hospital Medical Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,Medical Oncology - 3S - A/B Building,,,,,6.79,1.47,34.76,6,6.79,1.47,34.76,6
1629,Jamaica Hospital Medical Center,Queens,Metropolitan Area Regional Office,Intensive Care,Medical Intensive Care Unit - A/B Building,,,,,,,,,7.66,4.31,13.32,2
1630,Long Island Jewish Medical Center,Queens,,Emergency Department,"Adult tertiary ED, which is
911 receiving,
comprehensive stroke
center servicing NYC and
Long Island. Patients
present walk in,
ambulance/transfer",,,,,,,,,17,2.27,61,
1630,Long Island Jewish Medical Center,Queens,,Medical/Surgical,"Neuroscience-
Medical/Surgical",,,,,,,,,3,2.5,9,
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Emergency Department,Adult and Pediatric peds including EELOS and EDOU,13.5,1.71,63.2,4.68,,,,,,,,
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Intensive Care,"2BW NICU Main BLD 2ndfl, 15bed level 3, patients
are neonates viability to term.",6,4.57,10.5,2,6,4.57,10.5,2,6,4.57,10.5,2
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"3BE Med-Surg, 3rd fl, Main bldg, 10 bed unit, CHF
and med-surg patients.",2,1.47,10.9,6,,,,,,,,
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"4BE Med-Surg 33 bed unit 4th fl main bldg, med-surg
vent",3,1.37,17.5,6,3,1.37,17.5,6,4,1.37,17.5,6
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"4BE Tele 33 bed unit 4th fl main bldg, med-surg tele
pts and vents",3,2.05,11.7,4,3,2.05,11.7,4,3,2.05,11.7,4
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"4BW Med-Surg 15 bed unit 4th fl main bldg, pre and
post op patients/med-surg.",2,1.44,11.1,6,2,1.44,11.1,6,3,1.44,11.1,6
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"5BE Med-Surg 33 bed unit, 5th fl main bldg, pts are
med-surg, chemo and stroke.",3,1.33,18,6,3,1.33,18,6,3,1.33,18,6
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"5BE Tele is a 33 bed unit, 5th fl, main bldg, patient mix
are tele, med-surg, chemo and stroke.",3,2.02,11.9,4,3,2.02,11.9,4,3,2.02,11.9,4
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"5BW Med-Psych, 5th fl Main Bldg, 12 bed unit,
Medical pts with a psych background.",1,1.4,5.7,6,,,,,,,,
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"5BW Tele Med-Psych, 5th floor main bldg, 12 bed
unit, medical pts with a psych history.",1,2.11,3.8,4,,,,,,,,
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"A4E Med- Surg 41 bed, 4th fl, main bldg, med-surg,
vent and radiation therapy unit.",2,1.47,10.9,6,2,1.47,10.9,6,2,1.47,10.9,6
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"A4E Tele 41 bed unit, 4th fl main bldg, med-surg tele
vent and radiation therapy unit.",2,2.19,7.3,4,2,2.19,7.3,4,2,2.19,7.3,4
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"A4W (Med Surg) 41 bed, 4th fl, main bldg, med surg,
vent, radiation therapy unit.",2,1.47,10.9,6,,,,,,,,
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"A4W Tele 41 bed, 4th fl, main bldg, med-surg tele,
vent, radiation therapy unit.",2,2.19,7.3,4,2,2.19,7.3,4,2,2.19,7.3,4
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Emergency Department,All ED (Adult and Peds) including EELOS and EDOU,,,,,20,2.53,63.2,3.16,,,,
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Intensive Care,"3BE Step-Down 3rd fl main bldg, 10 bed unit,
intermediate level care b/w ICU and Med-Surg",,,,,2,2.76,5.8,4,2,2.76,5.8,4
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Intensive Care,"3BW ICU 3rd fl main bldg, 16 bed unit, acute patients
that are not hemodynamically stable.",,,,,6,4,12,2,6,4,12,2
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"3BE Med-Surg, 3rd fl. Main bldg, 10 bed unit, CHF
and med-surg.",,,,,2,1.47,10.9,6,,,,
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"5BW Med-Psych 5th fl Main Bldg, 12 bed unit,
Medical pts with a psych background.",,,,,1,1.4,5.7,6,1,1.4,5.7,6
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"5BW Tele Med-Psych, 5th floor main building, 12 bed
unit, medical pts with a psych background",,,,,1,2.11,3.8,4,,,,
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"A4W (Med-Surg) 41 bed, 4th fl, main bldg, med surg,
vent, radiation therapy unit.",,,,,2,1.47,10.9,6,2,1.47,10.9,6
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Emergency Department,Adult and Peds ED including EELOS and EDOU,,,,,,,,,13,1.64,63.2,4.86
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"3BE Med-Surg, 3rd fl, Main bldg, 10 bed unit, CHF
and med-surg",,,,,,,,,2,1.47,10.9,6
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"5BW Tele Med-Psych, 5th floor, Main Bldg, 12 bed
unit, medical pts with a psych background.",,,,,,,,,1,2.11,3.8,4
1633,Queens Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,"N3 PSYCH in N Building 3rd floor 18 bed, admits adult
acute psych patients 18 and above.",,,,,,,,,3,1.33,18,7
1635,St Johns Episcopal Hospital So Shore,Queens,Metropolitan Area Regional Office,Critical Care,Critical Care,4,8,8,2,,,,,,,,
1635,St Johns Episcopal Hospital So Shore,Queens,Metropolitan Area Regional Office,Critical Care,Intensive Care Unit,4,8,8,2,4,8,8,2,,,,
1635,St Johns Episcopal Hospital So Shore,Queens,Metropolitan Area Regional Office,Emergency Department,ED,9,8,37,4.6,13,8,45,4.6,9,8,37,4.2
1635,St Johns Episcopal Hospital So Shore,Queens,Metropolitan Area Regional Office,Medical/Surgical,T10 - Surgical Care,8,8,40,5,,,,,,,,
1635,St Johns Episcopal Hospital So Shore,Queens,Metropolitan Area Regional Office,Medical/Surgical,T3 South,2,8,10,5,,,,,,,,
1635,St Johns Episcopal Hospital So Shore,Queens,Metropolitan Area Regional Office,Medical/Surgical,T8 Pulmonary Care,9,8,41,5,,,,,9,8,41,5
