pfi,hospital_name,county,region,unit_name,unit_description,day_LPN_count,day_LPN_hours_per_pt,evening_LPN_count,evening_LPN_hours_per_pt,night_LPN_count,night_LPN_hours_per_pt
1438,Bellevue Hospital Center,New York,Metropolitan Area Regional Office,Medical/Surgical,"BE IP 15W General Surgery/Bariatrics - Monitored
Beds",0,0,,,,
1438,Bellevue Hospital Center,New York,Metropolitan Area Regional Office,Medical/Surgical,BE IP 16E - Neurology/Medicine,0,0,,,,
1438,Bellevue Hospital Center,New York,Metropolitan Area Regional Office,Medical/Surgical,BE IP 16E - Stroke Room,0,0,,,,
1438,Bellevue Hospital Center,New York,Metropolitan Area Regional Office,Medical/Surgical,BE IP 16W Oncology/Medicine,0,0,0,0,0,0
1438,Bellevue Hospital Center,New York,Metropolitan Area Regional Office,Medical/Surgical,BE IP 17W Medicine/Telemetry,0,0,,,0,0
1438,Bellevue Hospital Center,New York,Metropolitan Area Regional Office,Medical/Surgical,BE IP 19S Prison Health,0,0,0,0,0,0
1438,Bellevue Hospital Center,New York,Metropolitan Area Regional Office,Medical/Surgical,BE IP 7E Medicine,0,0,0,0,0,0
1438,Bellevue Hospital Center,New York,Metropolitan Area Regional Office,Medical/Surgical,BE IP 7N - Medicine,0,0,,,,
1438,Bellevue Hospital Center,New York,Metropolitan Area Regional Office,Medical/Surgical,BE IP 7W Medicine,0,0,0,0,0,0
1438,Bellevue Hospital Center,New York,Metropolitan Area Regional Office,Critical Care,BE IP 10E/N ICU - Cardiac CCU,,,0,0,0,0
1438,Bellevue Hospital Center,New York,Metropolitan Area Regional Office,Medical/Surgical,15W General Surgery/Bariatrics - Monitored beds,,,0,0,,
1438,Bellevue Hospital Center,New York,Metropolitan Area Regional Office,Medical/Surgical,BE IP 15N Surgery monitored beds,,,0,0,,
1438,Bellevue Hospital Center,New York,Metropolitan Area Regional Office,Medical/Surgical,BE IP 15N Trauma /surgery,,,0,0,,
1438,Bellevue Hospital Center,New York,Metropolitan Area Regional Office,Medical/Surgical,BE IP 16E Neurology/Medicine,,,0,0,0,0
1438,Bellevue Hospital Center,New York,Metropolitan Area Regional Office,Medical/Surgical,BE IP 16E Stroke Room,,,0,0,,
1438,Bellevue Hospital Center,New York,Metropolitan Area Regional Office,Medical/Surgical,BE IP 16N Acute Medicine,,,0,0,0,0
1438,Bellevue Hospital Center,New York,Metropolitan Area Regional Office,Medical/Surgical,BE IP 17W Medicine,,,0,0,,
1438,Bellevue Hospital Center,New York,Metropolitan Area Regional Office,Medical/Surgical,BE IP 7N Medicine,,,0,0,0,0
1438,Bellevue Hospital Center,New York,Metropolitan Area Regional Office,Critical Care,BE IP 11N - Cardiac ICU,,,,,0,0
1438,Bellevue Hospital Center,New York,Metropolitan Area Regional Office,Emergency Department,Emergency services - Adult,,,,,2,0.4
1438,Bellevue Hospital Center,New York,Metropolitan Area Regional Office,Medical/Surgical,15W General Surgery/Bariatrics - monitored beds,,,,,0,0
1438,Bellevue Hospital Center,New York,Metropolitan Area Regional Office,Medical/Surgical,BE IP 15N - monitored beds,,,,,0,0
1438,Bellevue Hospital Center,New York,Metropolitan Area Regional Office,Medical/Surgical,BE IP 15N Trauma/surgery,,,,,0,0
1438,Bellevue Hospital Center,New York,Metropolitan Area Regional Office,Medical/Surgical,BE IP 16E Stroke room,,,,,0,0
1445,Harlem Hospital Center,New York,Metropolitan Area Regional Office,Critical Care,14 th Floor CCU,0,0,,,,
1445,Harlem Hospital Center,New York,Metropolitan Area Regional Office,Critical Care,Adult Intensive Care Unit,0,0,,,,
1445,Harlem Hospital Center,New York,Metropolitan Area Regional Office,Critical Care,Pediatric Intensive Care Unit,0,0,,,,
1445,Harlem Hospital Center,New York,Metropolitan Area Regional Office,Medical/Surgical,12th Floor Medical Surgical Unit,0,0,0,0,,
1445,Harlem Hospital Center,New York,Metropolitan Area Regional Office,Medical/Surgical,13th Floor Medical Surgical (Telemetry/Stroke),0,0,,,,
1445,Harlem Hospital Center,New York,Metropolitan Area Regional Office,Medical/Surgical,14th Floor Medical Surgical Unit,0,0,,,,
1445,Harlem Hospital Center,New York,Metropolitan Area Regional Office,Critical Care,15th Floor CCU,,,0,0,0,0
1445,Harlem Hospital Center,New York,Metropolitan Area Regional Office,Critical Care,17th floor PICU,,,0,0,,
1445,Harlem Hospital Center,New York,Metropolitan Area Regional Office,Critical Care,6th Floor Adult Intensive Care Unit,,,0,0,,
1445,Harlem Hospital Center,New York,Metropolitan Area Regional Office,Critical Care,6th Floor Burn Intensive Care Unit,,,0,0,,
1445,Harlem Hospital Center,New York,Metropolitan Area Regional Office,Critical Care,Neonatal Intensive Care Unit,,,0,0,,
1445,Harlem Hospital Center,New York,Metropolitan Area Regional Office,Emergency Department,Adult ED,,,0,0,,
1445,Harlem Hospital Center,New York,Metropolitan Area Regional Office,Emergency Department,Pediatric MP 1st Floor,,,0,0,,
1445,Harlem Hospital Center,New York,Metropolitan Area Regional Office,Medical/Surgical,13th Floor Medical Surgical Unit (Telemetry ),,,0,0,,
1445,Harlem Hospital Center,New York,Metropolitan Area Regional Office,Medical/Surgical,14th Floor Medical Surgical,,,0,0,,
1445,Harlem Hospital Center,New York,Metropolitan Area Regional Office,Critical Care,17th Floor PICU,,,,,0,0
1445,Harlem Hospital Center,New York,Metropolitan Area Regional Office,Critical Care,4th Floor NICU,,,,,0,0
1445,Harlem Hospital Center,New York,Metropolitan Area Regional Office,Critical Care,6 Burn ICU,,,,,0,0
1445,Harlem Hospital Center,New York,Metropolitan Area Regional Office,Critical Care,6th Floor Adult Incentive Care Unit,,,,,0,0
1445,Harlem Hospital Center,New York,Metropolitan Area Regional Office,Medical/Surgical,12th floor medical Surgical unit,,,,,0,0
1445,Harlem Hospital Center,New York,Metropolitan Area Regional Office,Medical/Surgical,13th Floor Telemetry,,,,,0,0
1445,Harlem Hospital Center,New York,Metropolitan Area Regional Office,Medical/Surgical,14th floor,,,,,0,0
1446,NYU Langone Orthopedic Hospital,New York,Metropolitan Area Regional Office,Intensive Care,Medical/Surgical - Special Care Unit,0,0,0,0,0,0
1446,NYU Langone Orthopedic Hospital,New York,Metropolitan Area Regional Office,Medical/Surgical,Medical/Surgical - 10TH FLOOR,0,0,0,0,0,0
1446,NYU Langone Orthopedic Hospital,New York,Metropolitan Area Regional Office,Medical/Surgical,Medical/Surgical - 11TH FLOOR,0,0,0,0,0,0
1446,NYU Langone Orthopedic Hospital,New York,Metropolitan Area Regional Office,Medical/Surgical,Medical/Surgical - 12TH FLOOR,0,0,0,0,0,0
1447,Hospital for Special Surgery,New York,Metropolitan Area Regional Office,Intensive Care,"MAIN 5E Orthopedic Specialty Care Unit - Dedicated
to adult patients requiring advanced care",0,0,0,0,0,0
1447,Hospital for Special Surgery,New York,Metropolitan Area Regional Office,Medical/Surgical,"MAIN 10 INPATIENT - Primarily dedicated to
orthopedic adult surgical patients",0,0,0,0,0,0
1447,Hospital for Special Surgery,New York,Metropolitan Area Regional Office,Medical/Surgical,"MAIN 11 INPATIENT - Primarily dedicated to
orthopedic adult surgical patients",0,0,0,0,0,0
1447,Hospital for Special Surgery,New York,Metropolitan Area Regional Office,Medical/Surgical,"MAIN 6 INPATIENT - Primarily dedicated to
orthopedic adult surgical patients",0,0,0,0,0,0
1447,Hospital for Special Surgery,New York,Metropolitan Area Regional Office,Medical/Surgical,"MAIN 7 INPATIENT - Primarily dedicated to
orthopedic adult surgical patients",0,0,0,0,0,0
1450,Lenox Hill Hospital,New York,Metropolitan Area Regional Office,Emergency Department,LHH Main ED,0,0,0,0,0,0
1450,Lenox Hill Hospital,New York,Metropolitan Area Regional Office,Intensive Care,5 East Coronary Care Unit (ICU),0,0,0,0,0,0
1450,Lenox Hill Hospital,New York,Metropolitan Area Regional Office,Intensive Care,7 East Medical ICU (ICU),0,0,0,0,0,0
1450,Lenox Hill Hospital,New York,Metropolitan Area Regional Office,Intensive Care,8 East Surgical ICU (ICU),0,0,0,0,0,0
1450,Lenox Hill Hospital,New York,Metropolitan Area Regional Office,Intensive Care,9 East CTICU (ICU),0,0,0,0,0,0
1450,Lenox Hill Hospital,New York,Metropolitan Area Regional Office,Medical/Surgical,4 Uris Regional Medicine (Med/Surg),0,0,0,0,0,0
1450,Lenox Hill Hospital,New York,Metropolitan Area Regional Office,Medical/Surgical,5 Wollman Surgery (Med/Surg),0,0,0,0,0,0
1450,Lenox Hill Hospital,New York,Metropolitan Area Regional Office,Medical/Surgical,7 Uris Regional Medicine (Med/Surg),0,0,0,0,0,0
1450,Lenox Hill Hospital,New York,Metropolitan Area Regional Office,Medical/Surgical,7 Wollman Regional Medicine (Med/Surg),0,0,0,0,0,0
1450,Lenox Hill Hospital,New York,Metropolitan Area Regional Office,Medical/Surgical,8 Wollman Regional Surgery (Med/Surg),0,0,0,0,0,0
1450,Lenox Hill Hospital,New York,Metropolitan Area Regional Office,Medical/Surgical,9 Uris Regional Surgery (Med/Surg),0,0,0,0,0,0
1453,Memorial Hospital For Cancer And Allied Diseases,New York,Metropolitan Area Regional Office,Intensive Care,M11 ICU,0,0,0,0,0,0
1453,Memorial Hospital For Cancer And Allied Diseases,New York,Metropolitan Area Regional Office,Intensive Care,Pediatrics,0,0,,,,
1453,Memorial Hospital For Cancer And Allied Diseases,New York,Metropolitan Area Regional Office,Intensive Care,Pediatric intensive care unit,,,0,0,0,0
1454,Metropolitan Hospital Center,New York,Metropolitan Area Regional Office,Intensive Care,IP 4DN NICU,0,0,0,0,,
1454,Metropolitan Hospital Center,New York,Metropolitan Area Regional Office,Intensive Care,IP 9B MICU- ICU,0,0,,,,
1454,Metropolitan Hospital Center,New York,Metropolitan Area Regional Office,Medical/Surgical,6A IP Medicine,0,0,0,0,0,0
1454,Metropolitan Hospital Center,New York,Metropolitan Area Regional Office,Medical/Surgical,6A IP Medicine- Telemetry,0,0,,,,
1454,Metropolitan Hospital Center,New York,Metropolitan Area Regional Office,Medical/Surgical,6B IP Medicine,0,0,,,0,0
1454,Metropolitan Hospital Center,New York,Metropolitan Area Regional Office,Medical/Surgical,6B IP Medicine Telemetry,0,0,,,0,0
1454,Metropolitan Hospital Center,New York,Metropolitan Area Regional Office,Medical/Surgical,8B IP Medicine Surgical,0,0,0,0,0,0
1454,Metropolitan Hospital Center,New York,Metropolitan Area Regional Office,Intensive Care,IP 9B MICU-ICU,,,0,0,,
1454,Metropolitan Hospital Center,New York,Metropolitan Area Regional Office,Medical/Surgical,6A IP Medicine Telemetry,,,0,0,0,0
1454,Metropolitan Hospital Center,New York,Metropolitan Area Regional Office,Medical/Surgical,IP 6B Medicine,,,0,0,,
1454,Metropolitan Hospital Center,New York,Metropolitan Area Regional Office,Medical/Surgical,IP 6B Medicine Telemetry,,,0,0,,
1454,Metropolitan Hospital Center,New York,Metropolitan Area Regional Office,Intensive Care,9B IP MICU- ICU,,,,,0,0
1456,Mount Sinai Hospital,New York,Metropolitan Area Regional Office,Emergency Department,Emergency Department,0,0,,,,
1456,Mount Sinai Hospital,New York,Metropolitan Area Regional Office,Emergency Department,Psychiatry Emergency Department,0,0,,,,
1456,Mount Sinai Hospital,New York,Metropolitan Area Regional Office,Intensive Care,GP 5C/5W Cardiac ICU,0,0,,,,
1456,Mount Sinai Hospital,New York,Metropolitan Area Regional Office,Intensive Care,Gp 6W Intermediate Care,0,0,,,,
1456,Mount Sinai Hospital,New York,Metropolitan Area Regional Office,Intensive Care,KCC 9 Neuro Surgery ICU,0,0,0,0,0,0
1456,Mount Sinai Hospital,New York,Metropolitan Area Regional Office,Intensive Care,Medical ICU,0,0,0,0,0,0
1456,Mount Sinai Hospital,New York,Metropolitan Area Regional Office,Intensive Care,Surgical and Transplant ICU,0,0,0,0,0,0
1456,Mount Sinai Hospital,New York,Metropolitan Area Regional Office,Medical/Surgical,GP 10 E,0,0,0,0,0,0
1456,Mount Sinai Hospital,New York,Metropolitan Area Regional Office,Medical/Surgical,GP 10W Med surg,0,0,0,0,0,0
1456,Mount Sinai Hospital,New York,Metropolitan Area Regional Office,Medical/Surgical,GP 11W Nursing - Telemetry Med Surg,0,0,0,0,0,0
1456,Mount Sinai Hospital,New York,Metropolitan Area Regional Office,Medical/Surgical,GP 8 East Intermediate Care,0,0,0,0,0,0
1456,Mount Sinai Hospital,New York,Metropolitan Area Regional Office,Medical/Surgical,GP 8C Med Surg,0,0,0,0,0,0
1456,Mount Sinai Hospital,New York,Metropolitan Area Regional Office,Medical/Surgical,GP 9 East Medsurg,0,0,0,0,0,0
1456,Mount Sinai Hospital,New York,Metropolitan Area Regional Office,Medical/Surgical,KCC 4/5S Split Unit (split unit 2 floors) Medicine,0,0,0,0,0,0
1456,Mount Sinai Hospital,New York,Metropolitan Area Regional Office,Medical/Surgical,KCC 5N Medsurg,0,0,0,0,0,0
1456,Mount Sinai Hospital,New York,Metropolitan Area Regional Office,Emergency Department,ED. 785,,,0,0,,
1456,Mount Sinai Hospital,New York,Metropolitan Area Regional Office,Emergency Department,Psych ED,,,0,0,,
1456,Mount Sinai Hospital,New York,Metropolitan Area Regional Office,Intensive Care,GP 9C Transplant,,,0,0,,
1456,Mount Sinai Hospital,New York,Metropolitan Area Regional Office,Emergency Department,MSH ED. 785,,,,,0,0
1456,Mount Sinai Hospital,New York,Metropolitan Area Regional Office,Emergency Department,psych ED,,,,,0,0
1458,New York Presbyterian Hospital New York Weill Cornell Center,New York,Metropolitan Area Regional Office,Critical Care,805214 6S WCH PICU,0,0,0,0,0,0
1458,New York Presbyterian Hospital New York Weill Cornell Center,New York,Metropolitan Area Regional Office,Critical Care,805420 5S CRIT ICU (MED ICU),0,0,0,0,0,0
1458,New York Presbyterian Hospital New York Weill Cornell Center,New York,Metropolitan Area Regional Office,Critical Care,805431 8S CRIT CARE (SICU)/TRAUMA,0,0,0,0,0,0
1458,New York Presbyterian Hospital New York Weill Cornell Center,New York,Metropolitan Area Regional Office,Critical Care,805433 2S NEURO ICU,0,0,0,0,0,0
1458,New York Presbyterian Hospital New York Weill Cornell Center,New York,Metropolitan Area Regional Office,Critical Care,805470 4W CRIT CARE (CTICU),0,0,0,0,0,0
1458,New York Presbyterian Hospital New York Weill Cornell Center,New York,Metropolitan Area Regional Office,Critical Care,805495 4S CRIT CARE (CCU),0,0,0,0,,
1458,New York Presbyterian Hospital New York Weill Cornell Center,New York,Metropolitan Area Regional Office,Emergency Department,805485 EMERGENCY DEPARTMENT,0,0,0,0,,
1458,New York Presbyterian Hospital New York Weill Cornell Center,New York,Metropolitan Area Regional Office,Medical/Surgical,805112 5C MEDSURG,0,0,0,0,0,0
1458,New York Presbyterian Hospital New York Weill Cornell Center,New York,Metropolitan Area Regional Office,Medical/Surgical,805113 2N NEURO-SPINE,0,0,0,0,0,0
1458,New York Presbyterian Hospital New York Weill Cornell Center,New York,Metropolitan Area Regional Office,Medical/Surgical,805124 5N MED SURG,0,0,0,0,0,0
1458,New York Presbyterian Hospital New York Weill Cornell Center,New York,Metropolitan Area Regional Office,Medical/Surgical,805134 14S MEDSURG (AM),0,0,0,0,0,0
1458,New York Presbyterian Hospital New York Weill Cornell Center,New York,Metropolitan Area Regional Office,Medical/Surgical,805136 14N BARIATRIC/GI,0,0,0,0,0,0
1458,New York Presbyterian Hospital New York Weill Cornell Center,New York,Metropolitan Area Regional Office,Medical/Surgical,805455 7C MED-SURG,0,0,0,0,0,0
1458,New York Presbyterian Hospital New York Weill Cornell Center,New York,Metropolitan Area Regional Office,Critical Care,4S CRIT CARE (CCU),,,,,0,0
1458,New York Presbyterian Hospital New York Weill Cornell Center,New York,Metropolitan Area Regional Office,Emergency Department,805485 Emergency Department,,,,,0,0
1460,New York Eye And Ear Infirmary of Mount Sinai,New York,Metropolitan Area Regional Office,Medical/Surgical,7th floor,0,0,0,0,0,0
1463,NYU Langone Hospitals,New York,Metropolitan Area Regional Office,Emergency Department,Tisch Emergency Department,0,0,0,0,0,0
1463,NYU Langone Hospitals,New York,Metropolitan Area Regional Office,Intensive Care,Intensive Care & Pediatrics - KP 9 CCVCU,0,0,0,0,,
1463,NYU Langone Hospitals,New York,Metropolitan Area Regional Office,Intensive Care,Intensive Care & Pediatrics - KP 9 PICU,0,0,0,0,0,0
1463,NYU Langone Hospitals,New York,Metropolitan Area Regional Office,Medical/Surgical,Medical / Surgical - KP 10 SURG,0,0,0,0,0,0
1463,NYU Langone Hospitals,New York,Metropolitan Area Regional Office,Medical/Surgical,Medical / Surgical - KP 11 SURG,0,0,0,0,0,0
1463,NYU Langone Hospitals,New York,Metropolitan Area Regional Office,Medical/Surgical,Medical / Surgical - KP 17 NEURO,0,0,0,0,0,0
1463,NYU Langone Hospitals,New York,Metropolitan Area Regional Office,Medical/Surgical,Medical / Surgical - TH 11E,0,0,0,0,0,0
1463,NYU Langone Hospitals,New York,Metropolitan Area Regional Office,Medical/Surgical,Medical / Surgical - TH 12E,0,0,0,0,0,0
1463,NYU Langone Hospitals,New York,Metropolitan Area Regional Office,Medical/Surgical,Medical / Surgical - TH 14 EAST MED,0,0,0,0,0,0
1463,NYU Langone Hospitals,New York,Metropolitan Area Regional Office,Medical/Surgical,Medical / Surgical - TH 14 WEST,0,0,0,0,0,0
1463,NYU Langone Hospitals,New York,Metropolitan Area Regional Office,Medical/Surgical,Medical / Surgical - TH 16 WEST,0,0,0,0,0,0
1463,NYU Langone Hospitals,New York,Metropolitan Area Regional Office,Medical/Surgical,Medical / Surgical - TH 17 EAST MED,0,0,0,0,0,0
1463,NYU Langone Hospitals,New York,Metropolitan Area Regional Office,Medical/Surgical,Medical / Surgical - TH 17 WEST MED,0,0,,,0,0
1463,NYU Langone Hospitals,New York,Metropolitan Area Regional Office,Medical/Surgical,Medical / Surgical - TH16 EAST MED,0,0,,,0,0
1463,NYU Langone Hospitals,New York,Metropolitan Area Regional Office,Medical/Surgical,Medical / Surgical - TH16 EAST MED ONC,,,0,0,,
1464,New York Presbyterian Hospital Columbia Presbyterian Center,New York,Metropolitan Area Regional Office,Emergency Department,606048 MILSTEIN EMERGENCY DEPARTMENT,0,0,0,0,0,0
1464,New York Presbyterian Hospital Columbia Presbyterian Center,New York,Metropolitan Area Regional Office,Emergency Department,609847 CHILD EMERGENCY ROOM,0,0,0,0,0,0
1464,New York Presbyterian Hospital Columbia Presbyterian Center,New York,Metropolitan Area Regional Office,Intensive Care,605150 5MHB/HH CTICU,0,0,0,0,0,0
1464,New York Presbyterian Hospital Columbia Presbyterian Center,New York,Metropolitan Area Regional Office,Intensive Care,605152 4HS SURGICAL ICU,0,0,0,0,0,0
1464,New York Presbyterian Hospital Columbia Presbyterian Center,New York,Metropolitan Area Regional Office,Intensive Care,605420 4HN MEDICAL ICU,0,0,0,0,0,0
1464,New York Presbyterian Hospital Columbia Presbyterian Center,New York,Metropolitan Area Regional Office,Intensive Care,605476 8GS NEUROLOGICAL ICU,0,0,0,0,0,0
1464,New York Presbyterian Hospital Columbia Presbyterian Center,New York,Metropolitan Area Regional Office,Intensive Care,605495 5MHB/HH CCU,0,0,0,0,0,0
1464,New York Presbyterian Hospital Columbia Presbyterian Center,New York,Metropolitan Area Regional Office,Medical/Surgical,605110 6GS MEDICINE (INFECTIOUS DISEASE),0,0,0,0,0,0
1464,New York Presbyterian Hospital Columbia Presbyterian Center,New York,Metropolitan Area Regional Office,Medical/Surgical,605116 6GN MEDICINE,0,0,0,0,0,0
1464,New York Presbyterian Hospital Columbia Presbyterian Center,New York,Metropolitan Area Regional Office,Medical/Surgical,605161 7GS HOSPITALIST,0,0,0,0,0,0
1464,New York Presbyterian Hospital Columbia Presbyterian Center,New York,Metropolitan Area Regional Office,Medical/Surgical,605712 8MA MED ANNEX,0,0,0,0,0,0
1466,Mount Sinai West,New York,Metropolitan Area Regional Office,Critical Care,NURSING 8AS CRITICAL CARE STEPDOWN-Annex,0,0,0,0,0,0
1466,Mount Sinai West,New York,Metropolitan Area Regional Office,Emergency Department,Emergency Department,1,0.05,0,0,0,0
1466,Mount Sinai West,New York,Metropolitan Area Regional Office,Intensive Care,8AE-NURSING INTENSIVE CARE UNIT,0,0,0,0,0,0
1466,Mount Sinai West,New York,Metropolitan Area Regional Office,Intensive Care,NURSING 8A SOUTH NEUROSURGICAL,0,0,,,,
1466,Mount Sinai West,New York,Metropolitan Area Regional Office,Medical/Surgical,10A MEDICAL SURGICAL UNIT,0,0,0,0,0,0
1466,Mount Sinai West,New York,Metropolitan Area Regional Office,Medical/Surgical,14B MEDICAL SURGICAL UNIT,0,0,0,0,0,0
1466,Mount Sinai West,New York,Metropolitan Area Regional Office,Medical/Surgical,8AW-ADULT MEDICAL/SURGICAL ICU,0,0,0,0,0,0
1466,Mount Sinai West,New York,Metropolitan Area Regional Office,Medical/Surgical,9B MEDICAL UNIT,0,0,0,0,0,0
1466,Mount Sinai West,New York,Metropolitan Area Regional Office,Medical/Surgical,NURSING 10B MEDICAL SURGICAL UNIT,0,0,0,0,0,0
1466,Mount Sinai West,New York,Metropolitan Area Regional Office,Medical/Surgical,NURSING 8B MEDICAL SURGICAL UNIT,0,0,0,0,0,0
1466,Mount Sinai West,New York,Metropolitan Area Regional Office,Medical/Surgical,NURSING 9A MEDICAL SURGICAL UNIT,0,0,0,0,0,0
1466,Mount Sinai West,New York,Metropolitan Area Regional Office,Critical Care,NURSING 8A SOUTH NEUROSURGICAL,,,0,0,0,0
1466,Mount Sinai West,New York,Metropolitan Area Regional Office,Medical/Surgical,14A MEDICAL SURGICAL UNIT,,,0,0,,
1469,Mount Sinai Morningside,New York,Metropolitan Area Regional Office,Emergency Department,Emergency Department,0,0,0,0,0,0
1469,Mount Sinai Morningside,New York,Metropolitan Area Regional Office,Intensive Care,"6E CCU / OPEN HEART
ICU / CSICU-Nursing - Critical Care Cardiac",0,0,0,0,0,0
1469,Mount Sinai Morningside,New York,Metropolitan Area Regional Office,Intensive Care,7E ICU-Nursing - Critical Care,0,0,0,0,0,0
1469,Mount Sinai Morningside,New York,Metropolitan Area Regional Office,Medical/Surgical,6W MEDICAL UNIT -Nursing - Med Surg,0,0,0,0,0,0
1469,Mount Sinai Morningside,New York,Metropolitan Area Regional Office,Medical/Surgical,7W MEDICAL UNIT -Nursing - Med Surg,0,0,0,0,0,0
1469,Mount Sinai Morningside,New York,Metropolitan Area Regional Office,Medical/Surgical,8E SURGICAL UNIT - Nursing Surgery,0,0,0,0,0,0
1469,Mount Sinai Morningside,New York,Metropolitan Area Regional Office,Medical/Surgical,9W MEDICAL UNIT -Nursing - Med Surg,0,0,0,0,0,0
1469,Mount Sinai Morningside,New York,Metropolitan Area Regional Office,Medical/Surgical,Clark 5 - Nursing - Med Surg,0,0,0,0,0,0
1486,Henry J. Carter Specialty Hospital,New York,Metropolitan Area Regional Office,Medical/Surgical,3 East,0,0,0,0,0,0
1486,Henry J. Carter Specialty Hospital,New York,Metropolitan Area Regional Office,Medical/Surgical,3 West,2,0.84,2,0.84,2,0.84
1486,Henry J. Carter Specialty Hospital,New York,Metropolitan Area Regional Office,Medical/Surgical,4 West,2,0.88,2,0.88,2,0.88
1486,Henry J. Carter Specialty Hospital,New York,Metropolitan Area Regional Office,Medical/Surgical,5 East,2,1.33,2,1.33,2,1.33
1486,Henry J. Carter Specialty Hospital,New York,Metropolitan Area Regional Office,Medical/Surgical,5 West,2,0.8,2,0.8,2,0.8
1486,Henry J. Carter Specialty Hospital,New York,Metropolitan Area Regional Office,Medical/Surgical,6 West,3,0.82,3,0.82,3,0.82
1486,Henry J. Carter Specialty Hospital,New York,Metropolitan Area Regional Office,Medical/Surgical,7 West,3,0.83,3,0.82,3,0.82
15485,The University of Vermont Health Network -Alice Hyde Medical Center,Franklin,Capital District Regional Office,Emergency Department,Emergency Department,0,0,,,0,0
15485,The University of Vermont Health Network -Alice Hyde Medical Center,Franklin,Capital District Regional Office,Medical/Surgical,Medical Floor,1,1.2,1,1.2,1,1.2
15485,The University of Vermont Health Network -Alice Hyde Medical Center,Franklin,Capital District Regional Office,Emergency Department,Emergency Dept,,,0,0,,
15620,Wyoming County Community Hospital,Wyoming,Western Regional Office,Emergency Department,"Emergency Department, emergency and express
care, ground floor hospital",2,0.8,,,,
15620,Wyoming County Community Hospital,Wyoming,Western Regional Office,Intensive Care,"Intensive Care unit, Corrections unit, 2nd floor",0,0,,,,
15620,Wyoming County Community Hospital,Wyoming,Western Regional Office,Medical/Surgical,Medical/Surgical,1,0.6,1,0.6,,
15620,Wyoming County Community Hospital,Wyoming,Western Regional Office,Emergency Department,"Emergency Room 1st floor, hospital Main st. Warsaw,
NY",,,2,1.06,,
15620,Wyoming County Community Hospital,Wyoming,Western Regional Office,Intensive Care,"Intensive Care, Corrections unit, 2nd floor",,,0,0,,
15620,Wyoming County Community Hospital,Wyoming,Western Regional Office,Emergency Department,"Emergency Services, 1st floor hospital, Warsaw, NY",,,,,0,0
15620,Wyoming County Community Hospital,Wyoming,Western Regional Office,Intensive Care,"Intensive Care unit, Corrections unit, 2nd Floor",,,,,0,0
15620,Wyoming County Community Hospital,Wyoming,Western Regional Office,Medical/Surgical,"Medical/Surgical, 3rd floor.",,,,,1,0.6
1626,Elmhurst Hospital Center,Queens,Metropolitan Area Regional Office,Emergency Department,Adult Emergency Department,0,0,0,0,0,0
1626,Elmhurst Hospital Center,Queens,Metropolitan Area Regional Office,Emergency Department,"Comprehensive Psychiatric Emergency Program
(CPEP) - Adult and Pediatric (B1)",0,0,0,0,0,0
1626,Elmhurst Hospital Center,Queens,Metropolitan Area Regional Office,Emergency Department,Pediatric Emergency Department (B1),0,0,,,,
1626,Elmhurst Hospital Center,Queens,Metropolitan Area Regional Office,Intensive Care,A7 (CCU),0,0,0,0,0,0
1626,Elmhurst Hospital Center,Queens,Metropolitan Area Regional Office,Intensive Care,B2 (Surgical/Trauma ICU),0,0,0,0,0,0
1626,Elmhurst Hospital Center,Queens,Metropolitan Area Regional Office,Intensive Care,E7 (Medical ICU),0,0,0,0,0,0
1626,Elmhurst Hospital Center,Queens,Metropolitan Area Regional Office,Intensive Care,E8 (Neonatal ICU),0,0,,,0,0
1626,Elmhurst Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,A2 (Med/Surg),0,0,0,0,0,0
1626,Elmhurst Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,A3 (Med Surg),0,0,,,,
1626,Elmhurst Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,B3 (Med/Surg),0,0,0,0,0,0
1626,Elmhurst Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,B4 (Med/Surg),0,0,0,0,0,0
1626,Elmhurst Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,B5 (Med/Surg),0,0,0,0,0,0
1626,Elmhurst Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,B6 (Med/Surg),0,0,0,0,0,0
1626,Elmhurst Hospital Center,Queens,Metropolitan Area Regional Office,Emergency Department,Pediatric Emergency Department,,,0,0,0,0
1626,Elmhurst Hospital Center,Queens,Metropolitan Area Regional Office,Medical/Surgical,A3 (Med/Surg),,,0,0,0,0
1628,Flushing Hospital Medical Center,Queens,Metropolitan Area Regional Office,Critical Care,Critical Care Unit - 3 East - 3rd floor 1926 Building.,0,0,,,,
1628,Flushing Hospital Medical Center,Queens,Metropolitan Area Regional Office,Critical Care,"Post Anesthesia Care Unit (PACU) - lower level of
1976 Building adjacent to the Operating Room",0,0,0,0,0,0
1628,Flushing Hospital Medical Center,Queens,Metropolitan Area Regional Office,Emergency Department,Emergency Room - 1st Floor - 1976 Building,0,0,,,,
1628,Flushing Hospital Medical Center,Queens,Metropolitan Area Regional Office,Intensive Care,"Neonatal Intensive Care Unit Level III Nursery - 5th
floor 1976 Building",0,0,0,0,0,0
